store_id,store_name,store_address,store_city,store_zipcode
107811,GETTY MINI MART,154 S MAIN ST,TORRINGTON,6790
107812,ERNIE AND SONS,925 FOXON RD,EAST HAVEN,6512
107814,RENALDIS ONE STOP PACKAGE,1590 RTE 85,OAKDALE,6370
107815,SMOKERS DISCOUNT WORLD,1 NEW LONDON RD,SALEM,6420
107816,BESTWAY FOOD STORE,37 Rte 2,PRESTON,6365
107817,VILLAGE MARKET,59 TORRINGTON RD,GOSHEN,6756
107818,KAREN`S MARKET PLACE,345 Stratford Rd,STRATFORD,6615
107819,COUNTY MALL VARIETY,250 WESTPORT AVENUE,NORWALK,6851
107820,DIXWELL MINI MARKET,284 DIXWELL AVE,NEW HAVEN,6511
107821,CLINTONVILLE PACKAGE,400 Clintonville Rd,NORTH HAVEN,6473
107822,SAV-MOR SPIRIT SHOPPE,540A MAIN ST,CROMWELL,6416
107823,MICASA MARKET,650 ARCH STREET,NEW BRITAIN,6051
107824,J & SUE`S COUNTRY STORE DELI,391 NORWICH WESTERLY RD,NORTH STONINGTON,6359
107826,FIESTA FARMS,508 Glenbrook Rd,STAMFORD,6906
107827,SHORELINE STAR,255 KOSSUTH ST,BRIDGEPORT,6608
107828,MACK`S COUNTRY STORE,809 HARTFORD ROAD,MANCHESTER,6040
107829,SAM`S FOOD STORE,1 OCEAN AVENUE,NEW LONDON,6320
107830,COLONIAL SHELL,2047 POST RD,FAIRFIELD,6824
107831,SMOKERS DISCOUNT WORLD,635 Lakewood Rd,WATERBURY,6704
107833,ALI SHELL MONROE,604 MAIN STREET,MONROE,6468
107834,HILLS CONFECTIONERY LLC,57 STEVENS ST,NORWALK,6850
107836,SCOOTER`S DELI MART,484 BRIDGEPORT AVE,SHELTON,6484
107837,DAIRY PLUS,72 WEST ST,CROMWELL,6416
107839,AMPAK FOOD MART,749 SAYBROOK RD,MIDDLETOWN,6457
107841,WOLCOTT GULF,685 WOLCOTT RD,WOLCOTT,6716
107843,KATHY`S LUNCHEONETTE & VARIETY,468 HUNTINGTON TPKE,BRIDGEPORT,6610
107844,JULIANNES WINES & LIQUORS,2669 FAIRFIELD AVENUE,BRIDGEPORT,6605
107845,MILK MART PLUS,155 MAIN STREET,BROADBROOK,6016
107846,EAST SIDE DELI,10 FIRST STREET,EAST NORWALK,6855
107847,ASIAN CONVENIENCE & TOBACCO,975 Bridgeport Ave.,MILFORD,6460
107848,CORNER STORE VARIETY,251 WESTPORT AVENUE,NORWALK,6851
107851,JAY`S MARKET,238 KING ST,BRISTOL,6010
107852,TOLLAND MOBIL,56 MERROW RD,TOLLAND,6084
107856,CITGO FOOD MART,518 HOPMEADOW ST,SIMSBURY,6070
107857,MOHICAN MINI MART,19 EAST MAIN STREET,WATERBURY,6702
107858,VIDEO WORLD,1663 RTE 12,GALES FERRY,6335
107860,NINTH SQUARE MARKET,72 ORANGE STREET,NEW HAVEN,6510
107861,E. HAMPTON RD XTRA MART,1096 E. HAMPTON RD,PORTLAND,6480
107862,CONGRESSMAN PACKAGE LLC,1988 Main St.,HARTFORD,6120
107863,VIDEO WORLD,170 FLANDERS RD,NIANTIC,6357
107865,EAST SIDE DISCOUNT LIQUOR,450 EAST MAIN STREET,NORWICH,6360
107866,TAVAREZ FOOD MARKET,158 FRANKLIN AVENUE,HARTFORD,6114
107867,FIVE STARS LIQUOR STORE LLC,332 Broad St,NEW BRITAIN,6053
107868,PLEASANT VALLEY EXXON,1527 Pleasant Valley Rd,MANCHESTER,6040
107869,TED`S SPIRIT SHOP,125 N Eagleville Rd,STORRS,6268
107870,K J`S VARIETY,20 Glover Ave.,NORWALK,6851
107871,TOBACCO ROAD #2,86 WESTFARM MALL #H106,FARMINGTON,6032
107872,A ONE FOOD STORE,140B WEST ST,BOLTON,6043
107873,OMP DISCOUNT LIQUOR,264 MERIDEN WATERBURY TPKE,SOUTHINGTON,6489
107874,NIANTIC MOBIL,262 FLANDERS RD,NIANTIC,6357
107875,SMOKE FOR LESS & NEWS,181 MAIN ST RTE 25,MONROE,6468
107876,TONYS LITTLE STORE,1436 ENFIELD ST,ENFIELD,6082
107877,LUK KAEW GROCERY,282 PARK RD,WEST HARTFORD,6119
107878,COUNTRY FARM STORE LLC,200 South Main St.,SEYMOUR,6483
107879,SUPER VALUE,418 MAIN ST,MIDDLETOWN,6457
107880,DOLLAR EXPRESS,1038 BARNUM AVE,STRATFORD,6497
107881,WAREHOUSE WINES & SPIRITS,390 WESTPORT AVENUE,NORWALK,6850
107882,SAM`S FOOD STORE,850 MAPLE AVE.,HARTFORD,6114
107883,IDEAL PACKAGE STORE,408 HILL ST,WATERBURY,6704
107884,PAT`S MARKET PLACE OF BRISTOL,354 DIVINITY STREET,BRISTOL,6010
107885,THE CORNER STORE,239 Concord St.,EAST HAVEN,6512
107886,JORDANS GETTY,170 TAFTVILLE OCCUM RD,NORWICH,6360
107887,Power Gas Food Mart,884 STATE ST,NEW HAVEN,6511
107888,GLORIMAR GROCERY,158 HILLSIDE AVENUE,HARTFORD,6106
107889,TOWN & COUNTRY LIQUORS,696 AMITY RD,BETHANY,6524
107890,THE LUNCH BOX,383 Forbes Ave,EAST HAVEN,6512
107891,G & H GROCERY & DELI,596-598 FIRST AVENUE,WEST HAVEN,6516
107892,SMOKERS DISCOUNT WORLD,60 NEWTOWN ROAD,DANBURY,6810
107893,DELI & MORE,1310 BOSTON POST RD,GUILFORD,6437
107894,JD`S MARKET,44 BLACK POINT ROAD,NIANTIC,6357
107895,WILLIE`S MARKET,105 Maple St.,BRISTOL,6010
107896,CITY GAS SOUTH MAIN LLC,453 S MAIN ST,NEW BRITAIN,6051
107897,SOUTH MERIDEN PACKAGE STORE,109 MAIN STREET,SOUTH MERIDEN,6451
107898,KB Mart LLC,89 STAFFORD AVE,BRISTOL,6010
107899,STOP & SAVE WAREHOUSE LIQUORS,412 HUNTINGTON TPKE,BRIDGEPORT,6610
107900,TOWNS CONVENIENT MART,855 SULLIVAN AVE,SOUTH WINDSOR,6074
107901,XPRESS FOOD MART LLC,801 WHALLEY AVE,NEW HAVEN,6515
107902,M-W MINI MART LLC,34 EAST MAIN ST,MYSTIC,6355
107903,DEEP RIVER MARKET LLC,384 S MAIN ST,DEEP RIVER,6417
107904,SAM`S MARKET,167 LEWIS AVE,MERIDEN,6451
107905,STAMFORD MINI MART,740 Atlantic St,STAMFORD,6905
107906,KRAUSZER`S FOOD STORE,59 MIDDLETOWN AVE,NORTH HAVEN,6473
107907,WHISKEY PETES BEVERAGE MART,749 SAYBROOK RD,MIDDLETOWN,6457
107908,COUNTRY SPIRIT SHOP,95 N. MAIN ST.,WOODBURY,6798
107909,HOPEVILLE PACKAGE STORE,1593 BALDWIN ST,WATERBURY,6706
107910,CORK & KEG,515 BRIDGEPORT AVE,SHELTON,6484
107911,BELLTOWN VARIETY,24 Belltown Rd,STAMFORD,6906
107913,MEADOW PACKAGE STORE LLC,360 Main St,PINE MEADOW,6061
107914,PUBLIC AMERICA,1659 Storrs Rd,STORRS,6268
107915,DB MART,948 Pine St,BRISTOL,6010
107916,J & J MARKET,999 Maplewood Ave,BRIDGEPORT,6605
107917,STOP & SHOP #675,910 WOLCOTT RD,WATERBURY,6705
107918,SAMS $ MART,522 Pequonnock St.,BRIDGEPORT,6604
107919,Shell Food Mart,1183 Townsend Ave.,NEW HAVEN,6510
107921,HARRYS PACKAGE STORE,295 Blake St,NEW HAVEN,6515
107922,QUICK MARKET,94 Cherry St.,NAUGATUCK,6770
107923,PETE`S DELI & GROCERY,446 Main St,TERRYVILLE,6786
107924,CROSSPOINT LIQUORS LLC,799 New Haven Ave,NAUGATUCK,6770
107925,MIDDLEFIELD GROCERY INC.,482 Main St,MIDDLEFIELD,6455
107926,TORRINGTON GASOLINE LLC,37 Migeon Ave,TORRINGTON,6790
107927,DOWNTOWN MINI MART,895 Washington Blvd,STAMFORD,6901
107929,CITGO QUICK STOP LLC,265 Roosevelt Dr,DERBY,6418
107930,WOODBRIDGE GETTY,1655 Litchfield Tpke,WOODBRIDGE,6525
107931,AMPAK SMOKERS PARADISE,382A Meriden Rd,MIDDLEFIELD,6455
107932,SHOP-AND-SMILE,956 New Britain Ave,ELMWOOD,6110
107933,XPRESS MART #3 LLC,2 River Rd,WALLINGFORD,6492
107934,ONE STOP CONVENIENCE LLC,68 Depot St.,BROADBROOK,6016
107936,HOMESTEAD PACKAGE STORE,345 Woodland St,HARTFORD,6112
107937,GLENWOOD WINE & SPIRITS OUTLET,140 Killingworth Tpke,CLINTON,6413
107938,GALLUCCI`S MARKET,208 Blohm St,WEST HAVEN,6516
107939,TARIQS ENTERPRISES LLC,298 Boston Post Rd,MILFORD,6460
107940,COLONIAL GROCERS,103 Colonial Ave,WATERBURY,6704
107941,TED`S MINI MARKET,315 Boston Post Rd,NORTH WINDHAM,6256
107942,T-VILLE FOOD MART,98 Pearl St,ENFIELD,6082
107945,LOADINGDOCK WINE & SPIRITS,1469B Boston Post Rd.,MILFORD,6460
107946,ENFIELD MOBIL,76 Hazard St,ENFIELD,6082
107947,KING ACRES SPIRIT SHOP,87 State St.,NORTH HAVEN,6473
107948,7-ELEVEN STOTE #16126E,337 Willard Ave,NEWINGTON,6111
107949,KIMBI MART,35 Kimberly Ave,NEW HAVEN,6519
107950,GIFT & PARTY,535 B-4 Monroe Tpke,MONROE,6468
107951,C-TOWN SUPERMARKET,259 Barbour St,HARTFORD,6120
107952,SAM`S MART,316 Boston Post Rd #8,WATERFORD,6385
107953,REDDING RIDGE MARKET,119 Black Rock Tpk,REDDING,6896
107954,CANO`S MINI MARKET,868 Bank St,WATERBURY,6708
107955,JAMIL GETTY,158 Fitch St,NEW HAVEN,6515
107956,PATHWAY LIQUOR & WAREHOUSE,655 Main St,EAST HAVEN,6512
107957,COUNTRY MART LLC,539 Nott St,WETHERSFIELD,6109
107958,BEV`S BUS STOP,790 Main St,WILLIMANTIC,6226
107959,CORNER MARKET & DELI,191 Broad St.,NEW BRITAIN,6053
107960,FAZO`S DELI,3356 East Main St,WATERBURY,6705
107961,DANBURY GLOBAL,1-3 Pocono Ln,DANBURY,6810
107962,BIG Y WORLD CLASS MKT #60,67 Prospect Hill Rd,EAST WINDSOR,6088
107963,PENNY PLUS,507 Dixwell Ave,NEW HAVEN,6511
107964,EAST HAVEN CITGO,227 Saltonstall Pkwy.,EAST HAVEN,6512
107966,GETTY MART,1324 East Putnam Ave,OLD GREENWICH,6870
107967,GUTTS PACKAGE STORE,653 John Fitch Blvd,SOUTH WINDSOR,6074
107968,BETHEL CAR WASH,280 Greenwood Ave,BETHEL,6801
107969,NEW HAVEN MARKET,375 GRAND AVE,NEW HAVEN,6513
107970,FOOD MART,12 Albany Tpke,WEST SIMSBURY,6092
107971,BEER BARN OF WATERBURY,1637 Thomaston Ave,WATERBURY,6704
107972,DOLLARS AND CENTS STORES,103 Atlantic St,STAMFORD,6901
107973,YE OLDE WINE SHOP,72 Church St.,NAUGATUCK,6770
107975,FIRST FUEL LLC,810 First Ave,WEST HAVEN,6516
107976,SMOKERS DISCOUNT WORLD,148 Washington Ave,NORTH HAVEN,6473
107977,MOBIL ON THE RUN,330 Middle St,BRISTOL,6010
107978,THE PHOENIX STORE,100 Bright Meadow Blvd.,ENFIELD,6082
107979,MAJESTIC CLEANING VILLAGE,111 Elm St.,WEST HAVEN,6516
107980,VALUE MART,97 Highland Ave,TORRINGTON,6790
107981,GRACE & RAFAEL PACKAGE,490 E Main St,BRIDGEPORT,6608
107982,MORRIS PACKAGE STORE,285 Park St,HARTFORD,6106
107983,GLASTONBURY SHELL,2749 Main St,GLASTONBURY,6033
107984,STOP & SAVE LIQUORS OF NEWTOWN,228 S Main St,NEWTOWN,6470
107985,HAMILTON STATIONARY,179 Hamilton Ave,GREENWICH,6830
107986,HILLSIDE PACKAGE,456 Burnside Ave,EAST HARTFORD,6108
107987,WALLINGFORD WINE & SPIRIT,701 N Colony Rd,WALLINGFORD,6492
107988,VARIETY FOR LESS,92 Post Rd,FAIRFIELD,6430
107989,CENTRAL GROCERY DELI,1905 Central Ave,BRIDGEPORT,6601
107990,7-ELEVEN INC. 3223J,380 Rte 6,ANDOVER,6232
107991,FRANKLIN MARKET,25 Franklin Ave.,HARTFORD,6114
107992,JOANNE`S DELI LLC,5 Foxon Rd,NORTH BRANFORD,6471
107993,STOP & SHOP #657,763 Straits Tpke,WATERTOWN,6795
107994,STOP & SHOP #611,120 SALMON BROOK ST,GRANBY,6035
107995,DANAS SMOKE SHOP LLC,1030 Stratford Ave,STRATFORD,6615
107996,CITY GROCERY STORE,18 Horse Plain Rd,NEW BRITAIN,6053
107997,EAST VILLAGE WINES & SPIRITS,206 Leavenworth Rd,SHELTON,6484
107998,DRIVE-IN PACKAGE STORE,240 West Main St.,VERNON,6066
108182,QUICK STOP,109 Bridge St,GROTON,6340
108183,CHOE FOODMART LLC,1345 New Haven Ave,MILFORD,6460
108184,KISMET,217 Derby Ave,ORANGE,6477
108185,CAROLINA TOBACCO EMPORIUM,406 W Middle Tpke,MANCHESTER,6040
108186,"MARINA`S MARKET, LLC",1056 Reservoir Ave,BRIDGEPORT,6606
108187,3 STAR CITGO,289 Danbury Rd,WILTON,6897
108188,PROSPECT LIQUOR CABINET LLC,105 Waterbury Rd,PROSPECT,6712
108189,CAROLINA TOBACCO EMPORIUM,"606 Enfield St., Rt 5",ENFIELD,6082
108190,A & E VARIETY,141 Main St,DERBY,6418
108191,ANDOVER PACKAGE STORE,144 Rte 6,ANDOVER,6232
108192,BUDGET RITE LIQUORS,1427 Dixwell Ave,HAMDEN,6514
108193,OAK TREE MARKET,1303 Gold Star Hwy,GROTON,6340
108194,JR`S PACKAGE STORE,154 Spring St.,WEST HAVEN,6516
108195,PLATT GROCERS LLC,52 Platt St,ANSONIA,6401
108196,WILLIAM ST SUNOCO,407 William St,NEW LONDON,6320
108198,Madison Fuels,1210 Madison Ave,BRIDGEPORT,6606
108199,SUPER 66 LIQUORS,975 Meriden Waterbury Rd,SOUTHINGTON,6489
108200,GETTY MART OF MILFORD,300 Bridgeport Ave,MILFORD,6460
108201,WAUREGAN PACKAGE STORE,8 No. Chestnut St,WAUREGAN,6387
108202,BUTTHEAD`S TOBACCO EMPORIUM,71 S Main St,NEWTOWN,6470
108203,MERCURY #39 WEST HAVEN,435 Derby Ave,WEST HAVEN,6516
108204,MERCURY #36 BRISTOL,63 Middle St,BRISTOL,6010
108205,MERCURY #21 CHESHIRE,626 Maple Ave,CHESHIRE,6410
108206,MERCURY #32 Haddam,1598 Saybrook Rd,HADDAM,6438
108207,MERCURY #34 EXXON OLD SAYBROOK,602 Boston Post Rd,OLD SAYBROOK,6475
108208,MERCURY #35 PORTLAND,181 Main St,PORTLAND,6480
108209,MERCURY #25 DANBURY,64 Newtown Rd,DANBURY,6810
108210,STREET CORNER NEWS,7 Backus Ave Suite 395,DANBURY,6810
108211,THE HARTLAND CTRY & PKG STORE,180 N Hollow Rd,EAST HARTLAND,6027
108213,CHECK STOP OF CT LLC,200-202 W Main St,MERIDEN,6450
108216,TERIS PACKAGE STORE LLC,310 Saybrook Rd,HIGGANUM,6441
108217,SMOKE `N` NEWS LLC,194 Buckland Hills Drive,MANCHESTER,6040
108218,BOSTON TURNPIKE WINE & SPIRITS,2795 Boston Tpke,COVENTRY,6238
108219,ON 5 PETROLEUM LLC,315 N Colony Rd,WALLINGFORD,6492
108220,ANGEL MAE`S PLACE,209 Saw Mill Rd,WEST HAVEN,6516
108221,MERIDEN FOOD MART,583 W Main St,MERIDEN,6451
108222,SAM`S FOOD STORE,301 Berlin Turnpike,KENSINGTON,6037
108224,EXXON QUICK STOP,682 Queen St,SOUTHINGTON,6489
108225,CLETO`S WINE SPIRITS & ALE,402 Howe Ave,SHELTON,6484
108226,ENFIELD`S DISCOUNT WINE & LIQ,95 Elm St,ENFIELD,6082
108227,QUICK STOP CONVENIENCE,213 Liberty Square,EAST NORWALK,6855
108228,TWO SMALL TURKEYS,120 N St,DANBURY,6810
108229,MARIO GROCERY,252 Farmington Ave,HARTFORD,6105
108230,HENRY STREET MARKET,18 Henry St,DANBURY,6810
108231,B C DELI & GROCERY LLC,177 Ferry St,NEW HAVEN,6513
108232,LUCKY DOLLAR VALUE,834 Silver Lane,EAST HARTFORD,6118
108233,STOP N SAVE,176 Spencer St,NAUGATUCK,6770
108234,WATERBURY CITGO,990 Huntington Ave,WATERBURY,6704
108235,M & M MARKET AND DELI LLC,1277 Stafford Ave,BRISTOL,6010
108236,ELENI`S MARKET,1924 Broad St.,HARTFORD,6114
108237,7-ELEVEN STORE #32957A,2120 Park St,HARTFORD,6106
108238,BARBOUR MARKET,205 Barbour St,HARTFORD,6120
108239,INTERNATIONAL WINE & SPIRITS,750 Straits Tpke,MIDDLEBURY,6762
108240,POLONIAS LIQUOR STORE LLC,734 Pacific St,STAMFORD,6902
108241,7-ELEVEN STORE #32526B,4 Falls Rd,MOODUS,6469
108243,WOLCOTT FOODMART INC.,850 Wolcott St,WATERBURY,6705
108244,RUMALDO`S FOOD MARKET,438 New Britain Ave,HARTFORD,6106
108245,"NEW STAR DELI, LLC",250 Meriden Rd,WATERBURY,6705
108246,A-Z ENTERPRISE,155 Boston Post Rd,WATERFORD,6385
108247,TIENDA ECUADOR LLC,72 Lake Ave,DANBURY,6810
108248,SNACK MART LLC,88 West St,CROMWELL,6416
108249,A & P #750,1261 Boston Post Rd Rte 1,RIVERSIDE,6878
108250,FOOD EMPORIUM #740,160 West Putnam Ave,GREENWICH,6830
108251,J & J LIQUORS,47 Waterbury Prospect Rd,PROSPECT,6712
108252,BROOKFIELD MARKET & PACKAGE ST,273 Whisconier Rd,BROOKFIELD,6804
108253,LO CASCIO LIQUORS,22 Union City Rd Rt 68,PROSPECT,6712
108254,S & R ASSOCIATES,231 Cherry St,MILFORD,6460
108255,A & P LIQUORS #119,2400 Berlin Tpke,NEWINGTON,6111
108256,CHESTNUTT HILL WINES & SPIRITS,140 Amity Rd,NEW HAVEN,6515
108257,EL DORADO DELI & CONVENIENCE,652-666 Brooklawn Ave,BRIDGEPORT,6606
108258,SMOKER`S DISCOUNT WORLD,4346 Main St,BRIDGEPORT,6606
108259,EZ MINI MART FOOD STORE LLC,277 Shore Rd  Rte 156,OLD LYME,6371
108260,HAMDEN GETTY MART,3050 Whitney Ave,HAMDEN,6518
108261,CAMPUS PACKAGE STORE,378 Park Ave,BRIDGEPORT,6604
108262,WINE BARREL,601 West Main St,BRANFORD,6405
108263,ANEES PETROLEUM LLC,1785 Berlin Turnpike,WETHERSFIELD,6109
108264,7-ELEVEN STORE #16765G,200 Riverside Ave,BRISTOL,6010
108265,C&M DELI-MART,114 Main St,EAST BERLIN,6023
108266,ORCHARD VARIETY-DELI,96 Sylvan Ave,NEW HAVEN,6519
108267,PARKLANE PACKAGE,287 Silver Ln,EAST HARTFORD,6118
108268,LOU`S EXXON,565 Lindley St,BRIDGEPORT,6606
108269,7-ELEVEN STORE #32523B,380 Rte 6,ANDOVER,6232
108270,NORTH AVE SHELL,915 North Ave,BRIDGEPORT,6604
108271,99 CENTS STORE PLUS,302 Farmington Ave,HARTFORD,6105
108272,VILLAGE CLEANERS,838 Main St,MONROE,6468
108276,DESI CONVENIENCE STORE,975 Bridgeport Ave,MILFORD,6460
108277,GRAND GROCERY,313-315 Grand Ave,NEW HAVEN,6513
108278,SAM`S FOOD STORE,285 Whalley Ave,NEW HAVEN,6511
108279,SNAXX PLUS,1123 Meriden Waterbury Rd,PLANTSVILLE,6479
108280,WOODWARD LIQUOR LLC,50 Woodward Ave,NORWALK,6854
108281,WINDSOR SMOKERS DISCOUNT,82 Poquonock Ave,WINDSOR,6095
108282,SPECIAL MARKET LLC,639 Grant St,BRIDGEPORT,6610
108283,BANTAM FUEL MART,199 West St,LITCHFIELD,6759
108284,NORWALK SUNOCO,527-567 Main Ave,NORWALK,6854
108285,SPRINGDALE SHELL,1039 Hope St,STAMFORD,6907
108286,SMOKERS DISCOUNT WORLD,435 Main St,MANCHESTER,6040
108288,STATE STREET FOOD MART,414 State St,NORTH HAVEN,6473
108289,KRAUSZERS FOOD STORE,2008 Whitney Ave,HAMDEN,6518
108290,POST ROAD SUNOCO,653 Post Rd,FAIRFIELD,6430
108292,ANGELINA`S DELI & RESTAURANT,935 Bedford St,STAMFORD,6905
108293,CHUCKY`S BRANFORD MOBIL,364 E. Main St.,BRANFORD,6405
108294,FRANKLIN ST PACKAGE STORE,258 Franklin St,NORWICH,6360
108295,MARINA`S DELI & PIZZERIA,45 Hayestown Rd,DANBURY,6811
108296,CHESTER BOTTLE SHOPPE,191 Middlesex Ave,CHESTER,6412
108297,CORDIAL SHOPPE FINE WINES&LIQ,950 Boston Post Rd,OLD SAYBROOK,6475
108298,CENTER PACKAGE,545 Campbell AVe,WEST HAVEN,6516
108301,CONTE`S PACKAGE STORE,972 Madison Ave,BRIDGEPORT,6606
108302,SAM`S FOOD STORES,106 Sisson Ave,HARTFORD,6106
108303,HOWARDS VARIETY,40 Naugatuck Ave,MILFORD,6460
108305,WATERFORD GETTY MART,40 Route 32,QUAKER HILL,6375
108306,SPENCER STREET CITGO,196 Spencer St,MANCHESTER,6040
108307,786 MOBIL,302 Maple Ave,NORTH HAVEN,6473
108308,ALTIERI`S DELI,3530 Main St,STRATFORD,6614
108309,REDDING COUNTRY STORE,2 Longridge Rd P.O. Box 335,REDDING,6896
108310,ALL SEASONS OUTLET,117 Washington Ave,NORTH HAVEN,6473
108311,VILLAGE MART,605 Success Ave.,STRATFORD,6497
108312,BUTTHEADS DISCOUNT CIGARETTES,849 Federal Rd,BROOKFIELD,6804
108313,AETNA-MIDDLETOWN CO STORE,1000 Middle St,MIDDLETOWN,6457
108314,AETNA-HARTFORD CO STORE,151 Farmington Ave,HARTFORD,6105
108315,DAIRY PLUS,64 S Center St,SOUTHINGTON,6489
108316,EVERYDAY FOOD MART,357 West Main St,MERIDEN,6450
108317,CLINTONVILLE PACKAGE STORE,400 Clintonville Rd,NORTH HAVEN,6473
108318,FARMINGDALE LIQUORS,703 Farmington Ave,NEW BRITAIN,6053
108319,BIG DOLLAR LIQUORS,874 Terryville Ave,BRISTOL,6010
108320,DAVE`S SEAFOOD,2005 Bridgeport Ave,MILFORD,6460
108321,SAM`S FOOD STORE,55 Oakland St,MANCHESTER,6040
108322,BP FOOD MARKET,1655 Litchfield Tpke,WOODBRIDGE,6525
108323,THE LIQUOR BAZAAR,627 Straits Tpke,WATERTOWN,6795
108324,BELLA DISCOUNT LIQUORS,650 Wolcott St,WATERBURY,6704
108325,COURTESY GAS & FOOD DANBURY,282 White St,DANBURY,6810
108326,GETTY MART,886 Hartford Rd,MANCHESTER,6040
108327,MILK PLUS # 2,1345 Barnum Ave,STRATFORD,6615
108329,JOSEPHINE VARIETY PLUS,49 Anson St,DERBY,6418
108330,TEXACO OF FAIRFIELD,350 Jennings Rd,FAIRFIELD,6825
108331,MOBIL MART,949 Boston Post Rd,WEST HAVEN,6516
108332,CHAPEL SUNOCO,61 Chapel St,NEW HAVEN,6513
108333,OSGOOD PACKAGE STORE,471 Osgood Ave,NEW BRITAIN,6053
108334,JOHN`S MOBIL ON THE RUN,985 Blue Hills Ave,BLOOMFIELD,6002
108336,KRAUSZER`S FOOD STORE,20 Westchester Dr,STRATFORD,6614
108337,JET VARIETY,99 New Canaan Ave,NORWALK,6850
108339,EL MERCADO FOOD MARKET,745 Atlantic St,STAMFORD,6902
108340,BLACKMAN`S SERVICE,32 Germantown Rd,DANBURY,6810
108341,SUNSHINE MART,316 Park St,BRISTOL,6010
108342,PARK LIQUOR STORE,221 Boston Post Rd,WEST HAVEN,6516
108343,GREATFUL DELI & CONV STORE LLC,188 Park Ave,EAST HARTFORD,6108
108344,HUNJRA SHELL,2100 Whitney Ave.,HAMDEN,6518
108345,BIG S LIQUORS,71-73 Pratt St,MERIDEN,6450
108346,DELUXE DISCOUNT LIQUORS,1111 New Britain Ave,ELMWOOD,6110
108347,E & L FOOD MART,454 E. Main St,NORWICH,6360
108348,BESTWAY SUNOCO,211 N Main St,JEWETT CITY,6351
108352,BARNUM WINE AND SPIRITS INC,1340 Barnum Ave,STRATFORD,6614
108353,LAKEWOOD FARM MARKET,65 Industry Ln,WATERBURY,6704
108354,TRI TOWN FOODS,15 Chesterfield Rd,EAST LYME,6333
108355,TOBACCO JUNCTION LLC,759 Boston Post Rd,MILFORD,6460
108356,MILLDALE LIQUOR SHOPPE LLC,1664 Meriden-Waterbury Tpke,MILLDALE,6467
108357,FRANKLIN GETTY MART,62 Jct Rt 32 Rt 87,FRANKLIN,6254
108358,L & M SUNOCO,128 Connecticut Ave,NORWALK,6856
108359,NUTMEG NEWSRACK,100 N Main,BRISTOL,6010
108360,VINCENT`S,190 Seymour Ave,DERBY,6418
108361,MELISSA`S DELI & CATERING,124 New Canaan Ave,NORWALK,6850
108363,THE LITTLE STORE,2802 Durham Rd,GUILFORD,6437
108364,SAM`S WINE WORLD,2311 Boston Post Rd,GUILFORD,6437
108365,CENTRAL MARKET,118 Fort Hill Rd,GROTON,6340
108366,XPRESS FOOD MART,148 Woodland St,HARTFORD,6105
108367,R & R FOOD MART LLC,410 Ferry St.,NEW HAVEN,6513
108368,7-ELEVEN STORE #11478-N,1969 Silas Dean Hwy,ROCKY HILL,6067
108369,VILLAGE PACKAGE STORE,172 W. Middle Tpke,MANCHESTER,6040
108372,SQUARE PACKAGE STORE LLC,264 Broad St,NORWICH,6360
108373,SAM`S FOOD STORES,665 Campbell Avenue,WEST HAVEN,6516
108374,COLLINS PACKAGE,552 Halfway House Rd,WINDSOR LOCKS,6096
108376,WINDSOR COURT WINE & SPIRITS,1095 Kennedy Rd,WINDSOR,6095
108377,EAST GATE MOBIL,76 Boston Post Rd,WATERFORD,6385
108378,M & M Citgo,271 Hop River Rd,BOLTON,6043
108379,WETHERSFIELD TEXACO,724 Silas Deane Hwy,WETHERSFIELD,6109
108380,FIVE CORNER DELI  LLC,3837 Main St,BRIDGEPORT,6606
108381,MILFORD SUNOCO,322 Old Gate Ln,MILFORD,6460
108382,MIMIS ENTERPRISES LLC,1075 Newfield St,MIDDLETOWN,6457
108383,THE VILLAGE DELI-MART,200 SOUTH CANAAN RD,FALLS VILLAGE,6031
108384,BANK ST GRAND NEWS LLC,156 Bank St,WATERBURY,6702
108385,GETTY CAR WASH,1267 Fairfield Ave,BRIDGEPORT,6605
108386,BRIDGE PACKAGE STORE,179 Bridge Street,GROTON,6340
108387,MAIN STREET TEXACO,326 Main St,NIANTIC,6357
108388,PRATT & WHITNEY AIRCRAFT CLUB,400 Main St,EAST HARTFORD,6118
108389,PRATT & WHITNEY AIRCRAFT CLUB,Aircraft Rd,MIDDLETOWN,6457
108390,BUCKLAND HILL MOBIL,112 Buckland St,MANCHESTER,6040
108391,AS SUPER MART,2457 North Main St,WATERBURY,6720
108392,UNITED CHECK CASHING,35-6 White St Plaza,DANBURY,6810
108393,HIGH RIDGE SERVICE STATION LLC,920 High Ridge Rd,STAMFORD,6905
108394,7-ELEVEN STORE #11481G,801 Rubber Ave,NAUGATUCK,6770
108395,TOWN & COUNTRY LIQUOR,623 Main St,WATERTOWN,6795
108396,CHECK STOP OF CT LLC,212 Main St,NORWICH,6360
108397,ATWOOD LIQUOR STORE,3395 Main St. N,HARTFORD,6120
108398,BROAD STREET SHELL,38 W Broad St,STAMFORD,6902
108399,NEW HAVEN AVE SHELL,524 New Haven Ave,MILFORD,6460
108400,BIDWELL SPIRIT SHOPPE,1218 Main St,COVENTRY,6238
108401,JEANS WINES & SPIRITS,8 Daley Rd,COVENTRY,6238
108402,FAMILY FOOD MARKET,445 Connecticut Ave,BRIDGEPORT,6607
108403,BANK STREET MARKET LLC,377 Bank St,NEW LONDON,6320
